source,HCODE,SIGUNGU,EUPMYEON,name,address,type_name,type_code,assigned_pop,capacity_est,p_elderly,p_child,vuln,pressure,priority,lat,lon
통합,4122037000,평택시,현덕면,운정1리마을회관,경기도 평택시 현덕면 운정1길 52 ,한파쉼터,1,5612.0,4618.0,0.35424091233071986,0.039201710620099785,0.2597291518175338,1.2152446946730187,1771.3406669553915,36.9681845,126.8973979
통합,3114064000,남구,선암동,선암호수공원노인복지관,울산광역시 남구 선암동 719,한파쉼터,1,13034.0,15806.0,0.21198404173699556,0.05009973914377781,0.16341875095903022,0.8246235606731621,1756.4481842338353,35.514706,129.3187803
통합,4721059000,영주시,휴천1동,남간경로당,경상북도 영주시 남간로 50 (휴천동),한파쉼터,1,6078.0,3908.0,0.24383020730503455,0.04985192497532083,0.1856367226061204,1.5552712384851586,1754.812538382804,36.8185032,128.6332271
통합,3114057000,남구,삼산동,국민은행(삼산),울산광역시 남구 돋질로 294,한파쉼터,1,15781.0,15806.0,0.13651725740357398,0.050969540788306365,0.1108529424189937,0.9984183221561432,1746.6033440947385,35.544011,129.33705
통합,3114057000,남구,삼산동,국민은행(달동종합금융센터),울산광역시 남구 삼산로 216 (달동),한파쉼터,1,15781.0,15806.0,0.13651725740357398,0.050969540788306365,0.1108529424189937,0.9984183221561432,1746.6033440947385,35.5378248,129.3309179
통합,3114057000,남구,삼산동,선경아파트경로당,"울산광역시 남구 돋질로 262  (달동, 선경아파트)",한파쉼터,1,15781.0,15806.0,0.13651725740357398,0.050969540788306365,0.1108529424189937,0.9984183221561432,1746.6033440947385,35.5435255,129.3335219
통합,4163031000,양주시,은현면,서원마을마을회관,경기도 양주시 은현면 봉암리 101-6,한파쉼터,1,5075.0,3908.0,0.3696551724137931,0.01497536945812808,0.26325123152709357,1.298618219037871,1734.9539406345953,37.9007272,127.0104371
통합,4874038000,창녕군,영산면,월령1마을회관,경상남도 창녕군 영산면 월령리 218-41,한파쉼터,1,4812.0,3908.0,0.40731504571903576,0.023275145469659187,0.2921030756442227,1.2313203684749232,1730.7439099283517,35.4181688,128.4842274
통합,5214067000,익산시,팔봉동,팔봉부녀경로당(1층),전북특별자치도 익산시 무왕로30길 19-1 (팔봉동),한파쉼터,1,6192.0,3908.0,0.22948966408268734,0.0521640826873385,0.17629198966408266,1.5844421699078812,1729.577072671443,35.9645801,127.0133391
통합,5179034000,화천군,사내면,토마토모텔,강원특별자치도 화천군 사내면 사내로5길 8 ,한파쉼터,1,5612.0,3908.0,0.27156094084105487,0.06967213114754098,0.21099429793300067,1.436028659160696,1700.4015353121797,38.0711297,127.5208479
통합,5219054000,남원시,노암동,명지아파트노인시설,전북특별자치도 남원시 쑥고개로 41,한파쉼터,1,5791.0,3908.0,0.2443446727680884,0.07770678639267829,0.19435330685546537,1.4818321392016376,1667.802072671443,35.397795,127.37993
통합,4827035000,밀양시,단장면,국서경로당,경상남도 밀양시 단장면 국전리 1944-2,한파쉼터,1,4227.0,3908.0,0.5003548616039745,0.009462976105985333,0.3530872959545777,1.081627430910952,1614.3289406345957,35.4761088,128.9008309
통합,5221054000,김제시,검산동,부영2차노인정,"전북특별자치도 김제시 도작로 139 (검산동, 2차 부영아파트)",한파쉼터,1,6039.0,3908.0,0.21874482530220235,0.06085444610034774,0.17137771154164597,1.5452917093142273,1599.2996545547596,35.8056285,126.8983197
통합,5221054000,김제시,검산동,부영1차노인정,전북특별자치도 김제시 도작로 103 (검산동),한파쉼터,1,6039.0,3908.0,0.21874482530220235,0.06085444610034774,0.17137771154164597,1.5452917093142273,1599.2996545547596,35.8040231,126.8974651
통합,4822070000,통영시,무전동,무전동주민센터,경상남도 통영시 중앙로 320 (무전동),한파쉼터,1,6375.0,3908.0,0.19819607843137255,0.046745098039215685,0.15276078431372547,1.6312691914022517,1588.6115020470827,34.8589592,128.4290293
통합,4822070000,통영시,무전동,한진경로당,"경상남도 통영시 무전7길 135 (무전동, 한진로즈힐비치2차)",한파쉼터,1,6375.0,3908.0,0.19819607843137255,0.046745098039215685,0.15276078431372547,1.6312691914022517,1588.6115020470827,34.8637601,128.4225136
통합,5213053000,군산시,월명동,현대오솔A경로당,"전북특별자치도 군산시 구영5길 21-3 (월명동, 현대오솔 아파트)",한파쉼터,1,4583.0,3908.0,0.40977525638228235,0.026838315513855553,0.2948941741217543,1.1727226202661207,1584.934621289662,35.9854921,126.7075431
통합,4715056500,김천시,양금동,황금경로당,경상북도 김천시 황금동 93-1,한파쉼터,1,3356.0,2443.0,0.4764600715137068,0.018772348033373062,0.33915375446960666,1.3737208350388865,1563.5690544412607,36.1131475,128.1237878
통합,4128760000,고양시 일산서구,덕이동,한산경로당,경기도 고양시 일산서구 탄중로67번길 4-5 (덕이동),한파쉼터,1,10293.0,8637.0,0.15476036269430052,0.06162564766839378,0.12681994818652848,1.1917332407085794,1555.6381939050332,37.6911045,126.7529193
통합,4128760000,고양시 일산서구,덕이동,중앙하이츠빌경로당,"경기도 고양시 일산서구 덕이로 238 (덕이동, 중앙하이츠빌아파트)",한파쉼터,1,10293.0,8637.0,0.15476036269430052,0.06162564766839378,0.12681994818652848,1.1917332407085794,1555.6381939050332,37.6993641,126.7371221
통합,4128760000,고양시 일산서구,덕이동,하이파크시티일산파밀리에4단지경로당,경기도 고양시 일산서구 덕이동 374-2,한파쉼터,1,10293.0,8637.0,0.15476036269430052,0.06162564766839378,0.12681994818652848,1.1917332407085794,1555.6381939050332,37.6976109,126.7522757
통합,4163033000,양주시,광적면,석우리마을회관,경기도 양주시 광적면 광적로188번길 50 ,한파쉼터,1,5288.0,3908.0,0.296019665311525,0.030727049257823578,0.21643188049541456,1.353121801432958,1548.636784572152,37.8355241,126.9776773
통합,4163033000,양주시,광적면,석우리(가납주공아파트)경로당,경기도 양주시 광적면 삼일로65번길 156 (양주가납 주공아파트),한파쉼터,1,5288.0,3908.0,0.296019665311525,0.030727049257823578,0.21643188049541456,1.353121801432958,1548.636784572152,37.8285843,126.9826581
통합,1129059000,성북구,돈암2동,아리랑도서관,서울특별시 성북구 아리랑로 82 (돈암동),한파쉼터,1,11484.0,12335.0,0.17941573425051155,0.06412991423222604,0.14482998824502588,0.9310093230644507,1548.480388018443,37.5998502,127.0139802
통합,1129059000,성북구,돈암2동,아리랑시네미디어센터,서울특별시 성북구 아리랑로 82 (돈암동),한파쉼터,1,11484.0,12335.0,0.17941573425051155,0.06412991423222604,0.14482998824502588,0.9310093230644507,1548.480388018443,37.5999288,127.0138514
통합,5219056000,남원시,왕정동,장미아파트노인시설,전북특별자치도 남원시 성황단길 12,한파쉼터,1,5380.0,3908.0,0.266728624535316,0.06338289962825279,0.20572490706319702,1.3766632548618218,1523.6908904810643,35.408642,127.3701272
통합,4613036000,여수시,삼산면,초도보건지소,전라남도 여수시 삼산면 대동길 78 ,한파쉼터,1,1932.0,752.0,0.42287784679089024,0.020186335403726708,0.3020703933747411,2.5691489361702127,1499.3553191489357,34.2378319,127.2496149
통합,4887036000,함양군,안의면,안의농협,경상남도 함양군 안의면 금성길 4-1,한파쉼터,1,3991.0,3908.0,0.5166624906038587,0.017790027562014532,0.3670007516913054,1.021238485158649,1495.8080092118728,35.6287705,127.811945
통합,4827055000,밀양시,교동,춘복경로당,경상남도 밀양시 범북2길 12 (교동),한파쉼터,1,5326.0,3908.0,0.2758167480285392,0.03792714983101765,0.20444986856928277,1.3628454452405323,1484.0024053224158,35.5129546,128.7616485
통합,4481038000,예산군,고덕면,석곡1리마을회관및경로당,충청남도 예산군 고덕면 석곡리 380-28,한파쉼터,1,4023.0,3908.0,0.5043499875714641,0.013671389510315685,0.3571464081531196,1.0294268167860798,1479.0804503582397,36.7411668,126.7055878
통합,4482532000,태안군,남면,남면의용소방대사무실,충청남도 태안군 남면 달산포로 311 ,한파쉼터,1,4199.0,3908.0,0.4610621576565849,0.016194331983805668,0.32760180995475113,1.0744626407369497,1478.0308085977479,36.6721476,126.297786
통합,4313064000,충주시,목행.용탄동,미륵경로당,충청북도 충주시 목행산단5로 73 (목행동),한파쉼터,1,6112.0,3908.0,0.19666230366492146,0.055628272251308904,0.15435209424083768,1.563971340839304,1475.450562947799,37.0069252,127.9252258
민방위,4128757000,고양시 일산서구,대화동,,,,,6756.0,4290.0,0.17376117459001836,0.04697768042152626,0.13572612633947073,1.574825174825175,1444.0606838499257,37.682861,126.751647
통합,4792034000,봉화군,춘양면,춘양농협,경상북도 봉화군 춘양면 의양로 76 ,한파쉼터,1,4127.0,3908.0,0.46086745820208386,0.02713835716016477,0.33074872788950815,1.0560388945752304,1441.4930910951896,36.9349521,128.912441
민방위,3171025900,울주군,범서읍,,,,,11134.0,9925.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,1.1218136020151133,1437.5423964745921,35.578894,129.241911
통합,4773043000,의성군,안계면,위양1리경로당,경상북도 의성군 안계면 위양리 248-7,한파쉼터,1,4263.0,3908.0,0.42059582453671124,0.04292751583391977,0.3072953319258738,1.0908393039918116,1428.9994882292735,36.37615,128.4550962
통합,4825036000,김해시,상동면,포산경로당,경상남도 김해시 상동면 상동로 831-180 ,한파쉼터,1,2909.0,1686.0,0.40048126503953246,0.013062908215881746,0.28425575799243724,1.725385527876631,1426.721293001186,35.3207367,128.9522678
민방위,3117056000,동구,전하2동,,,,,19043.0,36785.0,0.1792784750301948,0.06333035761172084,0.1444940398046526,0.5176838385211363,1424.4588500747586,35.509725,129.423678
민방위,4611065500,목포시,만호동,,,,,2294.0,1222.0,0.46425457715780294,0.014821272885789015,0.3294245858761987,1.8772504091653028,1418.638134206219,34.782172,126.379522
통합,3117053000,동구,화정동,방어진농협화정지점,울산광역시 동구 대학길 168,한파쉼터,1,17865.0,36785.0,0.20033585222502098,0.07086481947942905,0.1614945424013434,0.48565991572651895,1401.1774228625798,35.49691,129.4264513
통합,4784038000,성주군,초전면,대장경로당,"경상북도 성주군 초전면 대장1길 27-4, 초전면 복지회관",한파쉼터,1,4153.0,3908.0,0.43895978810498437,0.02865398507103299,0.31586804719479894,1.062691914022518,1394.039252814739,35.972135,128.262705
통합,1120065000,성동구,성수1가1동,서울숲역2번출구(성동구민종합체육센터)스마트쉼터,서울특별시 성동구 성수동1가 656-1976,한파쉼터,1,7508.0,5709.0,0.17775557775557776,0.04901764901764902,0.13913419913419914,1.3151164827465405,1373.7964108921965,37.5428845,127.0446566
통합,1120065000,성동구,성수1가1동,성수아트홀(책마루),서울특별시 성동구 뚝섬로1길 43,한파쉼터,1,7508.0,5709.0,0.17775557775557776,0.04901764901764902,0.13913419913419914,1.3151164827465405,1373.7964108921965,37.545396,127.0469622
통합,1120058000,성동구,응봉동,응봉현대아파트(삼성래미안아파트앞)스마트쉼터,서울특별시 성동구 독서당로 381-1 (응봉동),한파쉼터,1,7274.0,5709.0,0.18559252130877096,0.06021446246906791,0.14797910365686007,1.2741285689262567,1371.4719915922228,37.5502553,127.0310551
통합,1120058000,성동구,응봉동,응봉동주민센터(응봉사거리방면)스마트쉼터,서울특별시 성동구 응봉동 134-103,한파쉼터,1,7274.0,5709.0,0.18559252130877096,0.06021446246906791,0.14797910365686007,1.2741285689262567,1371.4719915922228,37.5532685,127.0333377
통합,3171025000,울주군,온산읍,신한은행온산금융센터,울산광역시 울주군 온산읍 덕신로 217,한파쉼터,1,6325.0,4131.0,0.18365303541315345,0.04184232715008432,0.14110982293423271,1.5311062696683613,1366.542401385455,35.4343371,129.3054332
통합,3171025000,울주군,온산읍,새울산새마을금고온산지점,울산광역시 울주군 온산읍 온덕2길 33,한파쉼터,1,6325.0,4131.0,0.18365303541315345,0.04184232715008432,0.14110982293423271,1.5311062696683613,1366.542401385455,35.4358497,129.3102852
통합,3171025000,울주군,온산읍,신한은행울산S-OIL출장소,울산광역시 울주군 온산읍 온산로 68 ,한파쉼터,1,6325.0,4131.0,0.18365303541315345,0.04184232715008432,0.14110982293423271,1.5311062696683613,1366.542401385455,35.4441017,129.3400991
통합,3111064000,중구,약사동,하나은행울산중앙,울산광역시 중구 번영로 485,한파쉼터,1,5234.0,2380.0,0.12905999235766144,0.09294994268246083,0.11822697745510126,2.1991596638655464,1360.84,35.5648494,129.3362398
통합,3111064000,중구,약사동,신한은행약사동,울산광역시 중구 번영로 487,한파쉼터,1,5234.0,2380.0,0.12905999235766144,0.09294994268246083,0.11822697745510126,2.1991596638655464,1360.84,35.5650514,129.3366582
통합,3111053000,중구,반구2동,중울산농협구교지점,울산광역시 중구 화합로 417,한파쉼터,1,4038.0,2380.0,0.271702786377709,0.02786377708978328,0.19855108359133128,1.6966386554621848,1360.278812873013,35.5622441,129.3373375
통합,3111053000,중구,반구2동,중울산(본점)새마을금고,울산광역시 중구 번영로 470,한파쉼터,1,4038.0,2380.0,0.271702786377709,0.02786377708978328,0.19855108359133128,1.6966386554621848,1360.278812873013,35.563426,129.3355799
통합,4125060000,동두천시,상패동,남산모루경로당,경기도 동두천시 상패동 27-2,한파쉼터,1,4587.0,3908.0,0.34009156311314587,0.04229343797689122,0.25075212557226945,1.1737461617195497,1350.042835209826,37.9112514,127.0507868
통합,4690025000,진도군,진도읍,미림아파트경로당,전라남도 진도군 진도읍 교동2길 8 (미림아파트),한파쉼터,1,5135.0,3908.0,0.25803310613437197,0.06455696202531645,0.19999026290165528,1.313971340839304,1349.3828684749228,34.4826906,126.2574098
통합,4690025000,진도군,진도읍,평화경로당,전라남도 진도군 진도읍 서문길 13 ,한파쉼터,1,5135.0,3908.0,0.25803310613437197,0.06455696202531645,0.19999026290165528,1.313971340839304,1349.3828684749228,34.4856974,126.2623153
통합,4128754600,고양시 일산서구,탄현2동,탄현7단지경로당,경기도 고양시 일산서구 탄현로 60 (탄현동),한파쉼터,1,9350.0,8637.0,0.16016042780748663,0.06973262032085562,0.13303208556149732,1.0825518119717494,1346.5320713210604,37.6974722,126.770618
통합,4128754600,고양시 일산서구,탄현2동,큰마을현대경로당,경기도 고양시 일산서구 일현로 140,한파쉼터,1,9350.0,8637.0,0.16016042780748663,0.06973262032085562,0.13303208556149732,1.0825518119717494,1346.5320713210604,37.7009197,126.7651358
통합,4885041000,하동군,옥종면,안계경로회관,경상남도 하동군 옥종면안계길 89,한파쉼터,1,4032.0,3908.0,0.4489087301587302,0.02628968253968254,0.32212301587301584,1.0317297850562948,1340.0106448311155,35.2150088,127.873273
통합,4782037000,청도군,매전면,구촌리(덕정),경상북도 청도군 매전면 구촌리 810,한파쉼터,1,3690.0,3908.0,0.5428184281842818,0.012737127371273712,0.3837940379403794,0.9442169907881269,1337.2001023541454,35.5949427,128.8165963
통합,2720059000,남구,대명4동,IM뱅크성당시장지점,대구광역시 남구 대경길 7 (대명동),한파쉼터,1,9402.0,15806.0,0.32812167623909805,0.025526483726866625,0.2373431184854286,0.5948374035176516,1327.3796659496393,35.8498665,128.5724067
통합,4723053500,영천시,서부동,쌍계경로당,경상북도 영천시 쌍계동 265-7,한파쉼터,1,4281.0,3908.0,0.3940668068208363,0.021957486568558747,0.282434010745153,1.0954452405322415,1324.5028403275332,35.9634534,128.9078933
통합,3171036000,울주군,두동면,곽성경로당,울산광역시 울주군 두동면 이전리 628-4,한파쉼터,1,4239.0,4131.0,0.4210898796886058,0.021231422505307854,0.30113234253361637,1.026143790849673,1309.8725490196075,35.64481,129.220011
통합,3114060000,남구,옥동,BNK경남은행문수로지점,울산광역시 남구 문수로 377 (대공원센트럴하임더시티),한파쉼터,1,12386.0,15806.0,0.16114968512837075,0.06955433554012595,0.1336710802518973,0.7836264709603948,1297.4111666455779,35.534675,129.294804
통합,3114060000,남구,옥동,테크노두왕경로당,울산광역시 남구 두왕동 749-2,한파쉼터,1,12386.0,15806.0,0.16114968512837075,0.06955433554012595,0.1336710802518973,0.7836264709603948,1297.4111666455779,35.5130464,129.2939998
민방위,1135057000,노원구,월계2동,,,,,12470.0,25000.0,0.272585107662697,0.04755603672962028,0.20507638638277398,0.4988,1275.582506050764,37.632742,127.057031
통합,4413132000,천안시 동남구,광덕면,무학1리경로당,충청남도 천안시 동남구 광덕면 무학리 92-8,한파쉼터,1,3996.0,3908.0,0.4341841841841842,0.015765765765765764,0.30865865865865866,1.022517911975435,1261.1735926305016,36.6964461,127.1252387
통합,2915560500,남구,월산동,월산우방경로당,광주광역시 남구 월산로 118,한파쉼터,1,10050.0,15806.0,0.24706467661691542,0.07691542288557214,0.19601990049751242,0.6358344932304189,1252.593951663925,35.148983,126.897571
통합,4725032500,상주시,사벌국면,덕담1리마을회관(구덕담1리동사무소),경상북도 상주시 사벌국면 덕담2길 77 ,한파쉼터,1,3606.0,3908.0,0.5122018857459789,0.01858014420410427,0.3641153632834165,0.9227226202661207,1211.5348004094162,36.48,128.2166
통합,4159036000,화성시,팔탄면,율암1리경로당,경기도 화성시 팔탄면 율암길34번길 21 ,한파쉼터,1,4642.0,3908.0,0.3046428956156415,0.01885166433265108,0.21890552623074438,1.1878198567041964,1207.0143755696984,37.1587839,126.8859959
통합,4159036000,화성시,팔탄면,율암2리경로당,경기도 화성시 팔탄면 율암리 299-11,한파쉼터,1,4642.0,3908.0,0.3046428956156415,0.01885166433265108,0.21890552623074438,1.1878198567041964,1207.0143755696984,37.1716716,126.8706595
통합,2772025000,군위군,군위읍,군위군청,대구광역시 군위군 군위읍 군청로 200 ,한파쉼터,1,1953.0,827.0,0.35731660478811933,0.032774292664191525,0.25995391115094096,2.3615477629987907,1198.9341565866014,36.2426378,128.5729122
통합,2772025000,군위군,군위읍,대흥2리경로당,대구광역시 군위군 군위읍 대흥2길 19-5 ,한파쉼터,1,1953.0,827.0,0.35731660478811933,0.032774292664191525,0.25995391115094096,2.3615477629987907,1198.9341565866014,36.2759016,128.5384727
통합,2772025000,군위군,군위읍,정1리경로당,대구광역시 군위군 군위읍 정1길 16-12 ,한파쉼터,1,1953.0,827.0,0.35731660478811933,0.032774292664191525,0.25995391115094096,2.3615477629987907,1198.9341565866014,36.2470767,128.5705304
통합,2772025000,군위군,군위읍,정2리경로당,대구광역시 군위군 군위읍 정2길 18 ,한파쉼터,1,1953.0,827.0,0.35731660478811933,0.032774292664191525,0.25995391115094096,2.3615477629987907,1198.9341565866014,36.2496758,128.5698102
통합,4415036000,공주시,의당면,중흥2리노인회관,충청남도 공주시 의당면 의당로 415,한파쉼터,1,4301.0,3908.0,0.34759358288770054,0.02022785398744478,0.2493838642176238,1.100562947799386,1180.4638178096213,36.5636966,127.1900243
민방위,1129072500,성북구,월곡2동,,,,,9226.0,12014.0,0.222457053053704,0.03609169240773858,0.16654744485991438,0.7679374063592476,1179.987066475517,37.596394,127.041261
통합,1120056000,성동구,행당1동,응봉사거리(무학여고앞)스마트쉼터,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",한파쉼터,1,6828.0,5709.0,0.17751739289637494,0.058513365067740755,0.14181618454778466,1.1960063058328954,1158.1179121481948,37.5553417,127.0344695
통합,1120056000,성동구,행당1동,성동구청(성동교육청앞)스마트쉼터,서울특별시 성동구 고산자로 280 (행당동),한파쉼터,1,6828.0,5709.0,0.17751739289637494,0.058513365067740755,0.14181618454778466,1.1960063058328954,1158.1179121481948,37.5640466,127.0364222
통합,5113061000,원주시,태장1동,태장LH행복주택7단지아파트경로당,"강원특별자치도 원주시 보수골1길 15 (태장동, 원주태장 7단지 행복주택)",한파쉼터,1,6292.0,5858.0,0.20972740999761583,0.06866407057140586,0.16740840816975283,1.0740867190167294,1131.3717423783037,37.359607,127.956444
통합,5113061000,원주시,태장1동,태장LH천년나무6단지아파트경로당,"강원특별자치도 원주시 치악로 1989 (태장동, 원주태장LH 천년나무6단지)",한파쉼터,1,6292.0,5858.0,0.20972740999761583,0.06866407057140586,0.16740840816975283,1.0740867190167294,1131.3717423783037,37.3589866,127.9558861
통합,5176025000,평창군,평창읍,평창읍사무소,강원특별자치도 평창군 평창읍 중리 301,한파쉼터,1,4118.0,3908.0,0.34948391013964786,0.036065573770491806,0.25545840922890106,1.0537359263050154,1108.5067269356714,37.3678876,128.4001318
통합,5176025000,평창군,평창읍,평창애빛나눔쉼터,강원특별자치도 평창군 평창읍 문화길 14-6 ,한파쉼터,1,4118.0,3908.0,0.34948391013964786,0.036065573770491806,0.25545840922890106,1.0537359263050154,1108.5067269356714,37.3665552,128.3902934
통합,5219059000,남원시,도통동,부영3차아파트노인시설,전북특별자치도 남원시 오들1길 82,한파쉼터,1,5551.0,3908.0,0.16747733141175764,0.07247943313517084,0.1389779619287816,1.4204196519959058,1095.806414193108,35.4190425,127.4020179
통합,5219059000,남원시,도통동,부영2차아파트노인시설,"전북특별자치도 남원시 오들1길 97 (월락동, 부영2차아파트)",한파쉼터,1,5551.0,3908.0,0.16747733141175764,0.07247943313517084,0.1389779619287816,1.4204196519959058,1095.806414193108,35.4209686,127.4012472
통합,5219059000,남원시,도통동,부영1차아파트노인시설,"전북특별자치도 남원시 용성로 207 (도통동, 부영1차아파트)",한파쉼터,1,5551.0,3908.0,0.16747733141175764,0.07247943313517084,0.1389779619287816,1.4204196519959058,1095.806414193108,35.4161973,127.3932648
통합,2871025000,강화군,강화읍,국화1리(서문)경로당,인천광역시 강화군 강화읍 남문안길 33 ,한파쉼터,1,4291.0,3908.0,0.3089578672632364,0.049869500372856077,0.23123135719612228,1.0980040941658138,1089.4547638815902,37.7456652,126.4830645
통합,2871025000,강화군,강화읍,강화도서관,인천광역시 강화군 강화읍 북문길9번길 18 ,한파쉼터,1,4291.0,3908.0,0.3089578672632364,0.049869500372856077,0.23123135719612228,1.0980040941658138,1089.4547638815902,37.7488043,126.4831897
통합,2871025000,강화군,강화읍,"갑곳1,3,4리(갑수)경로당",인천광역시 강화군 강화읍 강화대로248번길 8 ,한파쉼터,1,4291.0,3908.0,0.3089578672632364,0.049869500372856077,0.23123135719612228,1.0980040941658138,1089.4547638815902,37.7412385,126.5025056
통합,2871025000,강화군,강화읍,"갑곳1,3,4리(갑수부녀)경로당",인천광역시 강화군 강화읍 강화대로248번길 8 ,한파쉼터,1,4291.0,3908.0,0.3089578672632364,0.049869500372856077,0.23123135719612228,1.0980040941658138,1089.4547638815902,37.7412432,126.5024639
통합,2871025000,강화군,강화읍,관청리5리(중앙)경로당,인천광역시 강화군 강화읍 관청길65번길 9 ,한파쉼터,1,4291.0,3908.0,0.3089578672632364,0.049869500372856077,0.23123135719612228,1.0980040941658138,1089.4547638815902,37.7489669,126.4827546
통합,1120066000,성동구,성수1가2동,성동교남단(한양대정문앞)스마트쉼터,서울특별시 성동구 아차산로 2-1 (성수동1가),한파쉼터,1,6608.0,5709.0,0.18091707021791767,0.05258777239709443,0.1424182808716707,1.1574706603608338,1089.2956384655806,37.5495791,127.0444715
통합,1120066000,성동구,성수1가2동,성동구민종합체육센터(서울숲)스마트쉼터,서울특별시 성동구 왕십리로5길 10 (성수동1가),한파쉼터,1,6608.0,5709.0,0.18091707021791767,0.05258777239709443,0.1424182808716707,1.1574706603608338,1089.2956384655806,37.5465849,127.04456
통합,4723054000,영천시,완산동,3통경로당,경상북도 영천시 완산동 966-16,한파쉼터,1,4911.0,3908.0,0.21390755446955814,0.0877621665648544,0.17606393809814702,1.2566530194472876,1086.565033265097,35.9649405,128.9400101
통합,4723054000,영천시,완산동,8.9통경로당,경상북도 영천시 완산동 906-34,한파쉼터,1,4911.0,3908.0,0.21390755446955814,0.0877621665648544,0.17606393809814702,1.2566530194472876,1086.565033265097,35.9619207,128.9380601
통합,5173036000,횡성군,공근면,매곡리마을회관,강원특별자치도 횡성군 공근면 공근남로 134 ,한파쉼터,1,3374.0,3908.0,0.5142264374629519,0.010966212211025488,0.36324836988737397,0.8633572159672467,1058.1306038894572,37.5294083,127.9759691
통합,5218031000,정읍시,북면,샘골농협북면지점,전북특별자치도 정읍시 북면 칠북로 109 ,한파쉼터,1,3839.0,3908.0,0.387340453243032,0.02943474863245637,0.2799687418598593,0.9823439099283521,1055.8232343909929,35.6110546,126.8942142
통합,4421033000,서산시,팔봉면,대한노인회서산시지회팔봉면분회,충청남도 서산시 팔봉면 어송양지1길 11-5 ,한파쉼터,1,3240.0,3908.0,0.5453703703703704,0.010802469135802469,0.385,0.8290685772773797,1034.1801432958034,36.8123104,126.3502729
통합,5213060500,군산시,중앙동,중앙동주민센터,전북특별자치도 군산시 신영3길 11 (신영동),한파쉼터,1,4003.0,3908.0,0.3394953784661504,0.046465151136647516,0.2515863102672995,1.0243091095189356,1031.58170419652,35.9854818,126.7184519
통합,4728059000,문경시,점촌3동,대화경로당,"경상북도 문경시 신흥3길 22 (흥덕동, 대화주택)",한파쉼터,1,4135.0,3908.0,0.31124546553808946,0.045707376058041115,0.23158403869407496,1.058085977482088,1013.2231320368475,36.5996825,128.2047685
통합,4728059000,문경시,점촌3동,우방경로당,"경상북도 문경시 흥덕4길 35 (흥덕동, 주은우방아파트)",한파쉼터,1,4135.0,3908.0,0.31124546553808946,0.045707376058041115,0.23158403869407496,1.058085977482088,1013.2231320368475,36.6043707,128.2009287
통합,3120058000,북구,양정동,현대자동차(본점)새마을금고,울산광역시 북구 염포로 700,한파쉼터,1,5982.0,3908.0,0.12060175511909736,0.08533221897200167,0.11002089427496865,1.530706243602866,1007.4266447045096,35.5381629,129.3856045
통합,3120058000,북구,양정동,하나은행현대자동차(출),울산광역시 북구 염포로 700 (양정동),한파쉼터,1,5982.0,3908.0,0.12060175511909736,0.08533221897200167,0.11002089427496865,1.530706243602866,1007.4266447045096,35.5376391,129.3851258
통합,4313040000,충주시,동량면,전원성결교회,충청북도 충주시 동량면 사천후동길 29 ,한파쉼터,1,3380.0,3908.0,0.4718934911242604,0.023668639053254437,0.3374260355029586,0.8648925281473899,986.4099283520982,37.039327,127.9372376
통합,5275035500,임실군,오수면,학암모경로당,전북특별자치도 임실군 오수면 오암1길 100 ,한파쉼터,1,3319.0,3908.0,0.4808677312443507,0.020488098824947273,0.34275384151852967,0.8492835209825998,966.1449334698056,35.5604578,127.3012747
통합,4884037000,남해군,고현면,탑동경로당,"경상남도 남해군 고현면 탑동로76번길 15-4, 탐동경로당",한파쉼터,1,3186.0,3908.0,0.5213433772755807,0.02071563088512241,0.3711550533584431,0.8152507676560901,964.0340327533263,34.8975617,127.8742336
통합,4139053100,시흥시,신현동,신현동주민자치센터1층,경기도 시흥시 신현로 46,한파쉼터,1,4456.0,3908.0,0.2572935368043088,0.03007181328545781,0.18912701974865348,1.1402251791197544,960.9247697031728,37.4061874,126.7845685
통합,4139053100,시흥시,신현동,방산1통경로당,경기도 시흥시 방골길 18,한파쉼터,1,4456.0,3908.0,0.2572935368043088,0.03007181328545781,0.18912701974865348,1.1402251791197544,960.9247697031728,37.4201351,126.7712791
민방위,3171025900,울주군,범서읍,,,,,11134.0,14953.0,0.13762236924827112,0.06252432416250038,0.11509295572253989,0.7445997458703939,954.1635982752845,35.560147,129.231442
통합,4783037000,고령군,쌍림면,합가2리경로당,경상북도 고령군 쌍림면 합가리 748,한파쉼터,1,3155.0,3908.0,0.5201267828843106,0.022187004754358162,0.3707448494453248,0.8073183213920164,944.3202405322414,35.653725,128.215469
민방위,4128162100,고양시 덕양구,화정1동,,,,,3893.0,2505.0,0.20618792099554745,0.034164859002169194,0.15458100239753395,1.5540918163672655,935.227344592696,37.641828,126.832522
통합,4827032000,밀양시,상동면,평능경로당,경상남도 밀양시 상동면 금산1길 47-4 ,한파쉼터,1,3072.0,3908.0,0.5419921875,0.015299479166666666,0.383984375,0.7860798362333674,927.2597748208801,35.542181,128.7757419
통합,4122025000,평택시,팽성읍,추팔2리경로당,경기도 평택시 팽성읍 추팔2길 93-2 ,한파쉼터,1,4544.0,4618.0,0.27551170126916585,0.046364903528721295,0.20676766194703247,0.9839757470766566,924.4966329042794,36.9614916,127.075046
